,context1,context2,context3,context4,context5,mutated_letter,pos1,pos2,pos3,size,value1,value2,value3,CDR1_end,CDR2_end,CDR3_end,CDR1_end,CDR2_end,CDR3_end
30406,2,4,2,3,4,1,317.0,97.0,278.0,12.0,0.166666666667,0.0833333333333,0.0833333333333,99.0,180.0,336,99.0,180.0,336
30410,4,3,4,3,2,3,65.0,68.0,169.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,171.0,357,99.0,171.0,357
30413,3,2,2,3,1,4,263.0,232.0,71.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,99.0,174.0,315,99.0,174.0,315
30414,1,2,3,4,2,4,227.0,164.0,294.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,348,99.0,174.0,348
30416,4,3,3,4,3,4,160.0,192.0,35.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,174.0,330,99.0,174.0,330
30419,4,1,4,4,1,3,161.0,68.0,171.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,174.0,327,99.0,174.0,327
30420,3,3,2,2,3,1,274.0,128.0,130.0,21.0,0.0952380952381,0.047619047619,0.047619047619,99.0,174.0,330,99.0,174.0,330
30421,2,3,4,2,2,3,186.0,149.0,195.0,34.0,0.0588235294118,0.0294117647059,0.0294117647059,99.0,171.0,342,99.0,171.0,342
30426,2,2,2,2,2,1,119.0,163.0,197.0,21.0,0.142857142857,0.047619047619,0.047619047619,99.0,174.0,354,99.0,174.0,354
30428,1,1,2,1,3,1,251.0,288.0,66.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,105.0,177.0,330,105.0,177.0,330
30433,1,3,3,3,2,4,130.0,40.0,49.0,43.0,0.046511627907,0.046511627907,0.046511627907,99.0,171.0,324,99.0,171.0,324
30437,3,2,2,4,3,1,40.0,160.0,135.0,10.0,0.1,0.1,0.1,99.0,174.0,333,99.0,174.0,333
30441,3,3,4,2,2,3,109.0,114.0,83.0,21.0,0.0952380952381,0.0952380952381,0.047619047619,99.0,174.0,324,99.0,174.0,324
30442,2,4,2,4,2,1,59.0,160.0,72.0,16.0,0.125,0.0625,0.0625,99.0,174.0,324,99.0,174.0,324
30445,3,1,4,2,2,2,115.0,193.0,162.0,21.0,0.0952380952381,0.047619047619,0.047619047619,99.0,174.0,336,99.0,174.0,336
30450,3,1,2,4,1,1,320.0,51.0,59.0,10.0,0.1,0.1,0.1,99.0,174.0,348,99.0,174.0,348
30455,3,2,2,4,4,3,138.0,79.0,81.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,333,99.0,174.0,333
30456,4,3,3,3,4,4,140.0,289.0,258.0,19.0,0.105263157895,0.0526315789474,0.0526315789474,99.0,174.0,333,99.0,174.0,333
30457,2,4,3,4,4,1,32.0,6.0,262.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,327,99.0,174.0,327
30460,2,2,2,3,1,3,299.0,301.0,163.0,18.0,0.333333333333,0.333333333333,0.0555555555556,99.0,174.0,324,99.0,174.0,324
30465,3,2,3,1,3,4,293.0,103.0,46.0,10.0,0.1,0.1,0.1,99.0,174.0,351,99.0,174.0,351
30467,1,3,1,2,4,2,56.0,72.0,162.0,6.0,0.166666666667,0.166666666667,0.166666666667,99.0,174.0,321,99.0,174.0,321
30469,4,1,3,4,1,4,163.0,54.0,141.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,339,99.0,174.0,339
30473,2,3,1,3,1,3,291.0,136.0,201.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,348,99.0,174.0,348
30476,4,4,3,1,2,4,321.0,44.0,173.0,27.0,0.111111111111,0.037037037037,0.037037037037,99.0,174.0,321,99.0,174.0,321
30478,1,1,3,1,1,4,224.0,130.0,195.0,16.0,0.125,0.0625,0.0625,99.0,174.0,348,99.0,174.0,348
30479,1,3,2,2,4,1,70.0,54.0,26.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,351,99.0,174.0,351
30481,2,4,1,4,1,2,97.0,170.0,61.0,16.0,0.0625,0.0625,0.0625,99.0,174.0,351,99.0,174.0,351
30483,4,2,1,2,2,2,81.0,170.0,203.0,6.0,0.166666666667,0.166666666667,0.166666666667,99.0,171.0,327,99.0,171.0,327
30485,2,1,4,4,4,3,166.0,72.0,270.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,339,99.0,174.0,339
30488,3,3,2,4,2,1,118.0,109.0,176.0,21.0,0.238095238095,0.0952380952381,0.0952380952381,99.0,174.0,321,99.0,174.0,321
30489,4,3,2,1,2,3,65.0,194.0,14.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,105.0,183.0,351,105.0,183.0,351
30493,2,1,4,1,4,3,156.0,171.0,196.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,345,99.0,174.0,345
30504,3,2,1,4,3,2,99.0,68.0,37.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,99.0,174.0,345,99.0,174.0,345
30509,2,4,3,3,3,1,33.0,66.0,100.0,7.0,0.142857142857,0.142857142857,0.142857142857,111.0,186.0,342,111.0,186.0,342
30512,3,4,3,3,1,4,139.0,46.0,80.0,31.0,0.0645161290323,0.0645161290323,0.0322580645161,111.0,186.0,342,111.0,186.0,342
30513,4,1,3,4,1,4,160.0,129.0,68.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,99.0,174.0,351,99.0,174.0,351
30517,4,3,1,3,1,2,54.0,288.0,129.0,24.0,0.0833333333333,0.0416666666667,0.0416666666667,99.0,174.0,321,99.0,174.0,321
30519,3,3,3,1,3,1,25.0,162.0,39.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,105.0,183.0,342,105.0,183.0,342
30525,2,3,2,2,1,1,223.0,64.0,136.0,12.0,0.166666666667,0.0833333333333,0.0833333333333,102.0,174.0,324,102.0,174.0,324
30526,2,2,4,4,4,3,84.0,130.0,163.0,17.0,0.117647058824,0.0588235294118,0.0588235294118,99.0,174.0,339,99.0,174.0,339
30532,4,2,2,1,3,1,36.0,133.0,47.0,6.0,0.166666666667,0.166666666667,0.166666666667,99.0,171.0,342,99.0,171.0,342
30539,3,1,2,1,4,1,157.0,224.0,290.0,48.0,0.0416666666667,0.0208333333333,0.0208333333333,99.0,174.0,354,99.0,174.0,354
30549,4,1,2,1,3,1,121.0,114.0,44.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,345,99.0,174.0,345
30557,1,2,3,3,4,4,291.0,66.0,103.0,31.0,0.290322580645,0.0645161290323,0.0645161290323,105.0,183.0,348,105.0,183.0,348
30561,3,3,1,3,4,3,136.0,142.0,80.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,321,99.0,174.0,321
30562,1,3,4,2,3,1,18.0,59.0,247.0,23.0,0.0434782608696,0.0434782608696,0.0434782608696,99.0,171.0,333,99.0,171.0,333
30563,1,2,3,4,2,4,218.0,162.0,187.0,7.0,0.285714285714,0.142857142857,0.142857142857,99.0,174.0,324,99.0,174.0,324
30564,4,1,1,1,3,2,36.0,197.0,79.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,330,99.0,174.0,330
30567,3,1,3,2,4,1,261.0,39.0,44.0,20.0,0.05,0.05,0.05,99.0,174.0,333,99.0,174.0,333
30570,3,3,3,1,3,4,145.0,49.0,140.0,22.0,0.0909090909091,0.0454545454545,0.0454545454545,99.0,174.0,345,99.0,174.0,345
30571,4,3,4,3,2,2,65.0,61.0,366.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,360,99.0,174.0,360
30572,3,3,3,3,2,4,130.0,195.0,165.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,333,99.0,174.0,333
30573,3,3,3,2,4,4,131.0,41.0,10.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,99.0,174.0,315,99.0,174.0,315
30574,2,1,2,4,2,1,57.0,222.0,45.0,25.0,0.24,0.12,0.08,99.0,171.0,348,99.0,171.0,348
30577,2,4,2,1,1,1,193.0,194.0,68.0,23.0,0.0434782608696,0.0434782608696,0.0434782608696,99.0,171.0,318,99.0,171.0,318
30579,4,3,3,1,4,4,107.0,97.0,104.0,28.0,0.0714285714286,0.0357142857143,0.0357142857143,99.0,174.0,348,99.0,174.0,348
30580,3,3,2,2,1,1,329.0,16.0,57.0,12.0,0.166666666667,0.0833333333333,0.0833333333333,99.0,174.0,324,99.0,174.0,324
30583,3,3,3,3,2,4,130.0,105.0,81.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,330,99.0,174.0,330
30592,1,1,3,1,1,4,224.0,34.0,102.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,345,99.0,174.0,345
30595,2,1,2,3,3,1,271.0,66.0,234.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,99.0,174.0,357,99.0,174.0,357
30597,2,1,2,3,3,1,271.0,33.0,35.0,17.0,0.235294117647,0.0588235294118,0.0588235294118,99.0,177.0,336,99.0,177.0,336
30598,3,1,4,1,2,2,269.0,125.0,77.0,223.0,0.0493273542601,0.0224215246637,0.0179372197309,99.0,180.0,345,99.0,180.0,345
30602,1,4,2,1,3,1,101.0,86.0,177.0,21.0,0.190476190476,0.047619047619,0.047619047619,99.0,174.0,354,99.0,174.0,354
30612,3,4,3,2,1,4,66.0,65.0,227.0,13.0,0.153846153846,0.0769230769231,0.0769230769231,99.0,174.0,342,99.0,174.0,342
30614,2,4,4,1,3,3,155.0,64.0,294.0,14.0,0.142857142857,0.0714285714286,0.0714285714286,99.0,174.0,345,99.0,174.0,345
30616,2,2,1,1,1,3,231.0,68.0,49.0,21.0,0.0952380952381,0.047619047619,0.047619047619,99.0,174.0,345,99.0,174.0,345
30618,4,2,4,4,4,3,162.0,151.0,163.0,18.0,0.111111111111,0.111111111111,0.0555555555556,99.0,174.0,345,99.0,174.0,345
30622,2,4,3,3,4,4,32.0,45.0,261.0,46.0,0.130434782609,0.0869565217391,0.0434782608696,99.0,174.0,354,99.0,174.0,354
30625,3,2,1,1,2,2,68.0,133.0,105.0,14.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,174.0,336,99.0,174.0,336
30632,3,4,3,2,3,4,288.0,34.0,54.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,99.0,174.0,318,99.0,174.0,318
30638,2,4,4,3,1,3,134.0,190.0,34.0,23.0,0.173913043478,0.0869565217391,0.0434782608696,99.0,174.0,342,99.0,174.0,342
30639,1,3,1,2,4,2,56.0,257.0,51.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,345,99.0,174.0,345
30641,1,1,3,3,3,4,128.0,25.0,15.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,324,99.0,174.0,324
30647,3,1,1,3,3,3,193.0,3.0,145.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,345,99.0,174.0,345
30649,1,2,4,1,4,3,149.0,139.0,141.0,34.0,0.0588235294118,0.0294117647059,0.0294117647059,99.0,159.0,300,99.0,159.0,300
30650,1,3,3,3,3,4,129.0,136.0,170.0,6.0,0.166666666667,0.166666666667,0.166666666667,99.0,174.0,348,99.0,174.0,348
30651,3,1,3,2,2,4,261.0,9.0,44.0,22.0,0.0909090909091,0.0454545454545,0.0454545454545,99.0,174.0,348,99.0,174.0,348
30653,3,4,3,3,3,4,162.0,132.0,298.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,96.0,168.0,312,96.0,168.0,312
30656,2,1,1,4,4,2,8.0,155.0,326.0,8.0,0.125,0.125,0.125,99.0,174.0,348,99.0,174.0,348
30657,4,1,4,2,2,3,160.0,67.0,101.0,33.0,0.0606060606061,0.030303030303,0.030303030303,105.0,177.0,348,105.0,177.0,348
30660,1,3,1,4,3,3,160.0,100.0,211.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,174.0,327,99.0,174.0,327
30663,3,3,4,4,2,3,296.0,234.0,151.0,6.0,0.166666666667,0.166666666667,0.166666666667,99.0,174.0,339,99.0,174.0,339
30668,2,1,2,3,3,1,271.0,154.0,6.0,6.0,0.333333333333,0.333333333333,0.166666666667,99.0,174.0,330,99.0,174.0,330
30672,1,2,2,1,4,1,209.0,35.0,101.0,20.0,0.1,0.05,0.05,99.0,174.0,315,99.0,174.0,315
30678,4,3,4,3,2,3,65.0,66.0,68.0,9.0,0.111111111111,0.111111111111,0.111111111111,105.0,177.0,330,105.0,177.0,330
30679,4,1,4,2,1,3,153.0,58.0,66.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,354,99.0,174.0,354
30680,1,2,4,3,3,3,105.0,16.0,29.0,10.0,0.2,0.1,0.1,99.0,174.0,345,99.0,174.0,345
30682,2,2,2,4,3,1,336.0,337.0,50.0,6.0,0.333333333333,0.333333333333,0.166666666667,105.0,177.0,354,105.0,177.0,354
30684,4,2,2,2,4,1,50.0,124.0,114.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,105.0,177.0,330,105.0,177.0,330
30685,3,1,1,3,1,2,34.0,68.0,133.0,30.0,0.0333333333333,0.0333333333333,0.0333333333333,99.0,174.0,342,99.0,174.0,342
30691,2,2,4,2,1,3,187.0,139.0,196.0,31.0,0.0645161290323,0.0322580645161,0.0322580645161,99.0,174.0,345,99.0,174.0,345
30698,4,2,4,2,4,2,72.0,198.0,213.0,6.0,0.166666666667,0.166666666667,0.166666666667,99.0,171.0,321,99.0,171.0,321
30700,4,3,3,3,1,4,151.0,83.0,5.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,99.0,174.0,357,99.0,174.0,357
30701,2,4,2,4,3,1,192.0,107.0,94.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,174.0,345,99.0,174.0,345
30705,3,4,2,2,1,1,35.0,135.0,40.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,333,99.0,174.0,333
30713,3,2,4,4,3,3,133.0,161.0,164.0,17.0,0.117647058824,0.0588235294118,0.0588235294118,99.0,174.0,321,99.0,174.0,321
30714,4,1,3,4,1,4,154.0,147.0,290.0,9.0,0.111111111111,0.111111111111,0.111111111111,105.0,183.0,333,105.0,183.0,333
30716,3,4,3,3,3,4,139.0,62.0,39.0,26.0,0.115384615385,0.0769230769231,0.0769230769231,99.0,174.0,330,99.0,174.0,330
30717,3,3,1,4,4,2,77.0,167.0,138.0,15.0,0.133333333333,0.0666666666667,0.0666666666667,99.0,174.0,330,99.0,174.0,330
30719,1,3,2,2,2,1,117.0,97.0,103.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,99.0,171.0,351,99.0,171.0,351
30720,2,4,2,4,3,1,192.0,98.0,219.0,21.0,0.047619047619,0.047619047619,0.047619047619,99.0,174.0,327,99.0,174.0,327
30722,3,2,3,2,2,4,112.0,67.0,35.0,15.0,0.266666666667,0.133333333333,0.133333333333,99.0,174.0,342,99.0,174.0,342
30725,2,4,3,1,3,4,257.0,44.0,195.0,22.0,0.0909090909091,0.0909090909091,0.0454545454545,99.0,174.0,339,99.0,174.0,339
30735,2,2,3,1,4,4,199.0,90.0,132.0,19.0,0.315789473684,0.105263157895,0.0526315789474,99.0,174.0,342,99.0,174.0,342
30741,3,3,4,3,1,3,161.0,168.0,41.0,14.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,174.0,324,99.0,174.0,324
30742,3,3,3,2,4,4,131.0,257.0,67.0,18.0,0.111111111111,0.0555555555556,0.0555555555556,99.0,171.0,327,99.0,171.0,327
30745,3,3,3,3,2,4,130.0,6.0,45.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,345,99.0,174.0,345
30746,3,3,3,3,2,1,130.0,228.0,37.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,105.0,177.0,348,105.0,177.0,348
30748,2,2,4,2,1,3,193.0,194.0,203.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,171.0,330,99.0,171.0,330
30752,2,1,1,4,4,2,77.0,86.0,134.0,47.0,0.0425531914894,0.0425531914894,0.0212765957447,105.0,183.0,354,105.0,183.0,354
30757,4,2,2,3,1,1,329.0,19.0,165.0,10.0,0.2,0.1,0.1,99.0,174.0,357,99.0,174.0,357
30761,2,4,2,2,2,1,232.0,132.0,105.0,6.0,0.333333333333,0.166666666667,0.166666666667,105.0,177.0,336,105.0,177.0,336
30765,3,2,2,1,3,4,336.0,138.0,233.0,20.0,0.15,0.1,0.1,99.0,180.0,318,99.0,180.0,318
30769,2,1,3,1,2,4,225.0,162.0,101.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,99.0,174.0,318,99.0,174.0,318
30771,3,2,1,3,2,2,68.0,71.0,77.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,171.0,348,99.0,171.0,348
30774,4,1,3,4,1,4,160.0,80.0,99.0,26.0,0.0384615384615,0.0384615384615,0.0384615384615,99.0,174.0,339,99.0,174.0,339
30776,1,4,2,4,3,1,262.0,34.0,133.0,17.0,0.117647058824,0.0588235294118,0.0588235294118,105.0,177.0,351,105.0,177.0,351
30777,3,3,3,3,2,4,130.0,49.0,136.0,16.0,0.0625,0.0625,0.0625,99.0,174.0,321,99.0,174.0,321
30780,2,4,3,1,1,4,194.0,38.0,330.0,10.0,0.2,0.2,0.1,105.0,177.0,309,105.0,177.0,309
30789,2,2,1,3,3,3,232.0,266.0,24.0,6.0,0.166666666667,0.166666666667,0.166666666667,99.0,174.0,330,99.0,174.0,330
30793,3,2,1,2,4,2,66.0,35.0,69.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,171.0,324,99.0,171.0,324
30797,4,1,4,2,1,3,161.0,34.0,293.0,14.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,174.0,321,99.0,174.0,321
30798,2,4,4,2,1,3,85.0,36.0,293.0,17.0,0.117647058824,0.0588235294118,0.0588235294118,105.0,177.0,330,105.0,177.0,330
30802,4,1,3,2,1,4,88.0,189.0,161.0,43.0,0.093023255814,0.046511627907,0.0232558139535,99.0,180.0,339,99.0,180.0,339
30805,3,3,2,3,3,1,271.0,286.0,46.0,49.0,0.0816326530612,0.0612244897959,0.0408163265306,99.0,177.0,333,99.0,177.0,333
30807,3,2,1,3,2,2,68.0,136.0,106.0,10.0,0.2,0.1,0.1,99.0,174.0,327,99.0,174.0,327
30808,1,1,3,3,3,4,128.0,19.0,259.0,23.0,0.0434782608696,0.0434782608696,0.0434782608696,99.0,174.0,321,99.0,174.0,321
30809,1,4,3,1,4,4,225.0,35.0,75.0,14.0,0.142857142857,0.0714285714286,0.0714285714286,99.0,174.0,327,99.0,174.0,327
30816,2,2,2,4,3,1,345.0,346.0,260.0,28.0,0.178571428571,0.178571428571,0.0357142857143,99.0,180.0,345,99.0,180.0,345
30821,2,2,4,2,1,2,72.0,56.0,65.0,7.0,0.285714285714,0.142857142857,0.142857142857,99.0,174.0,339,99.0,174.0,339
30823,1,3,4,3,3,3,138.0,30.0,132.0,12.0,0.166666666667,0.166666666667,0.0833333333333,99.0,174.0,336,99.0,174.0,336
30824,4,3,1,3,1,3,258.0,166.0,329.0,24.0,0.0416666666667,0.0416666666667,0.0416666666667,99.0,174.0,336,99.0,174.0,336
30825,2,1,3,2,2,4,69.0,131.0,304.0,49.0,0.0816326530612,0.0408163265306,0.0408163265306,99.0,174.0,357,99.0,174.0,357
30826,1,2,2,1,2,1,89.0,133.0,136.0,22.0,0.0909090909091,0.0454545454545,0.0454545454545,99.0,174.0,357,99.0,174.0,357
30829,3,2,2,4,2,3,71.0,155.0,62.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,171.0,351,99.0,171.0,351
30830,3,4,2,2,1,1,35.0,61.0,67.0,25.0,0.12,0.08,0.08,99.0,174.0,336,99.0,174.0,336
30833,1,2,2,3,1,1,269.0,37.0,71.0,12.0,0.166666666667,0.0833333333333,0.0833333333333,99.0,174.0,351,99.0,174.0,351
30836,3,4,3,2,1,1,66.0,296.0,169.0,8.0,0.125,0.125,0.125,99.0,174.0,333,99.0,174.0,333
30838,3,2,4,2,2,3,119.0,109.0,128.0,12.0,0.25,0.166666666667,0.0833333333333,99.0,174.0,333,99.0,174.0,333
30841,4,3,4,3,2,3,65.0,131.0,68.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,99.0,174.0,336,99.0,174.0,336
30844,4,3,2,1,1,1,243.0,251.0,72.0,13.0,0.153846153846,0.153846153846,0.0769230769231,99.0,171.0,321,99.0,171.0,321
30845,3,4,1,2,1,2,35.0,65.0,36.0,9.0,0.222222222222,0.111111111111,0.111111111111,99.0,171.0,321,99.0,171.0,321
30849,2,4,3,4,1,4,236.0,161.0,141.0,27.0,0.0740740740741,0.037037037037,0.037037037037,99.0,171.0,315,99.0,171.0,315
30851,3,3,4,3,4,3,322.0,165.0,40.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,171.0,315,99.0,171.0,315
30855,4,4,2,1,2,1,203.0,131.0,12.0,16.0,0.1875,0.0625,0.0625,99.0,171.0,321,99.0,171.0,321
30858,2,2,4,3,3,3,133.0,168.0,31.0,14.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,174.0,327,99.0,174.0,327
30859,4,1,2,1,3,1,36.0,60.0,165.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,174.0,324,99.0,174.0,324
30862,3,4,2,1,2,1,200.0,48.0,320.0,26.0,0.0769230769231,0.0769230769231,0.0384615384615,99.0,174.0,327,99.0,174.0,327
30864,4,3,3,1,3,4,135.0,107.0,109.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,171.0,324,99.0,171.0,324
30866,3,3,3,3,4,4,46.0,96.0,288.0,24.0,0.125,0.0416666666667,0.0416666666667,99.0,174.0,327,99.0,174.0,327
30872,2,3,2,2,3,1,67.0,129.0,162.0,18.0,0.111111111111,0.0555555555556,0.0555555555556,105.0,183.0,336,105.0,183.0,336
30873,3,2,1,2,2,2,81.0,320.0,71.0,18.0,0.111111111111,0.0555555555556,0.0555555555556,105.0,183.0,336,105.0,183.0,336
30877,1,3,2,4,3,4,9.0,306.0,51.0,10.0,0.1,0.1,0.1,99.0,171.0,330,99.0,171.0,330
30880,2,4,2,2,4,1,61.0,157.0,3.0,12.0,0.25,0.25,0.166666666667,105.0,177.0,318,105.0,177.0,318
30881,2,3,2,4,3,1,67.0,129.0,134.0,84.0,0.0238095238095,0.0119047619048,0.0119047619048,99.0,174.0,339,99.0,174.0,339
30883,3,3,1,4,4,4,77.0,256.0,155.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,99.0,171.0,336,99.0,171.0,336
30886,4,3,3,4,3,4,316.0,233.0,42.0,8.0,0.25,0.125,0.125,99.0,171.0,345,99.0,171.0,345
30887,3,3,2,4,3,1,110.0,277.0,64.0,10.0,0.2,0.2,0.1,99.0,174.0,345,99.0,174.0,345
30888,3,4,3,2,3,1,288.0,251.0,38.0,16.0,0.0625,0.0625,0.0625,99.0,174.0,324,99.0,174.0,324
30889,1,2,4,3,4,2,359.0,130.0,71.0,26.0,0.230769230769,0.115384615385,0.0769230769231,99.0,174.0,324,99.0,174.0,324
30890,1,4,2,3,3,1,130.0,132.0,40.0,18.0,0.111111111111,0.0555555555556,0.0555555555556,99.0,174.0,324,99.0,174.0,324
30892,1,3,2,2,4,1,39.0,209.0,98.0,13.0,0.153846153846,0.153846153846,0.0769230769231,99.0,171.0,342,99.0,171.0,342
30897,3,3,3,1,1,4,328.0,180.0,150.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,105.0,183.0,345,105.0,183.0,345
30900,1,1,3,3,1,4,166.0,172.0,19.0,10.0,0.1,0.1,0.1,99.0,174.0,348,99.0,174.0,348
30907,4,2,4,2,1,3,144.0,208.0,194.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,102.0,174.0,330,102.0,174.0,330
30909,3,1,3,1,2,4,213.0,324.0,357.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,99.0,180.0,339,99.0,180.0,339
30915,2,2,3,3,3,4,75.0,169.0,72.0,12.0,0.166666666667,0.166666666667,0.0833333333333,99.0,174.0,351,99.0,174.0,351
30919,3,3,1,3,3,2,45.0,149.0,27.0,12.0,0.166666666667,0.166666666667,0.0833333333333,99.0,174.0,336,99.0,174.0,336
30923,4,3,1,3,1,2,54.0,133.0,102.0,13.0,0.153846153846,0.0769230769231,0.0769230769231,105.0,177.0,348,105.0,177.0,348
30926,3,2,4,3,3,3,133.0,167.0,40.0,16.0,0.0625,0.0625,0.0625,99.0,174.0,315,99.0,174.0,315
30927,2,4,3,4,3,2,64.0,131.0,296.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,174.0,321,99.0,174.0,321
30931,3,4,2,4,2,1,71.0,123.0,16.0,16.0,0.125,0.125,0.0625,102.0,174.0,351,102.0,174.0,351
30933,3,2,2,1,1,1,357.0,240.0,139.0,6.0,0.5,0.166666666667,0.166666666667,99.0,174.0,333,99.0,174.0,333
30934,3,1,3,4,3,1,140.0,261.0,288.0,100.0,0.02,0.02,0.02,99.0,174.0,333,99.0,174.0,333
30936,4,3,4,1,1,3,65.0,278.0,352.0,21.0,0.0952380952381,0.0952380952381,0.047619047619,99.0,180.0,330,99.0,180.0,330
30937,2,4,2,2,4,1,61.0,187.0,140.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,99.0,174.0,354,99.0,174.0,354
30943,1,3,3,3,2,4,130.0,259.0,77.0,6.0,0.166666666667,0.166666666667,0.166666666667,99.0,171.0,345,99.0,171.0,345
30946,1,2,2,1,4,1,338.0,353.0,339.0,6.0,0.333333333333,0.166666666667,0.166666666667,99.0,174.0,330,99.0,174.0,330
30948,4,3,2,1,3,1,12.0,210.0,352.0,15.0,0.133333333333,0.133333333333,0.0666666666667,99.0,174.0,357,99.0,174.0,357
30951,3,4,3,2,1,4,66.0,134.0,138.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,171.0,351,99.0,171.0,351
30955,2,1,3,1,3,4,199.0,161.0,141.0,13.0,0.153846153846,0.0769230769231,0.0769230769231,99.0,174.0,357,99.0,174.0,357
30956,4,3,2,1,3,1,67.0,81.0,71.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,327,99.0,174.0,327
30960,3,3,3,3,2,4,158.0,68.0,71.0,29.0,0.0689655172414,0.0689655172414,0.0689655172414,99.0,174.0,348,99.0,174.0,348
30961,3,4,3,3,2,4,143.0,116.0,258.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,99.0,174.0,333,99.0,174.0,333
30964,4,2,2,2,4,1,50.0,35.0,134.0,7.0,0.285714285714,0.142857142857,0.142857142857,99.0,174.0,351,99.0,174.0,351
30969,3,3,3,3,2,1,336.0,195.0,164.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,99.0,174.0,345,99.0,174.0,345
30971,1,3,2,2,4,1,70.0,68.0,49.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,99.0,174.0,345,99.0,174.0,345
30973,1,4,3,3,2,4,96.0,35.0,142.0,6.0,0.166666666667,0.166666666667,0.166666666667,105.0,183.0,327,105.0,183.0,327
30978,3,3,3,2,2,4,196.0,101.0,302.0,8.0,0.125,0.125,0.125,99.0,174.0,354,99.0,174.0,354
30979,4,1,4,4,1,3,155.0,164.0,309.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,327,99.0,174.0,327
30980,4,1,2,4,4,1,320.0,224.0,257.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,99.0,174.0,348,99.0,174.0,348
